"id" "sex" "dead" "cens" "xli" "xti" "loc" "potEm" "im" "unsex" "outMigr"
3367 "u" 0 0 0.09 0 "s" 0 0 1 0
3368 "u" 0 0 0.01 0 "s" 0 0 1 0
3369 "u" 0 0 0.01 0 "s" 0 0 1 0
3370 "u" 0 0 0 0 "s" 0 0 1 0
3371 "u" 0 0 0.31 0 "s" 0 0 1 0
3372 "u" 0 0 0 0 "s" 0 0 1 0
3373 "u" 0 0 0.01 0 "s" 0 0 1 0
3374 "u" 0 0 0.01 0 "s" 0 0 1 0
3375 "u" 0 0 0.46 0 "s" 0 0 1 0
3376 "u" 0 0 0.46 0 "s" 0 0 1 0
3377 "u" 0 0 0.32 0 "s" 0 0 1 0
3378 "u" 0 0 0.2 0 "s" 0 0 1 0
3379 "u" 0 0 0.06 0 "s" 0 0 1 0
3380 "u" 0 0 0.06 0 "s" 0 0 1 0
3381 "u" 0 0 0.12 0 "s" 0 0 1 0
3382 "u" 0 0 0.15 0 "s" 0 0 1 0
3383 "u" 0 0 0.03 0 "s" 0 0 1 0
3384 "u" 0 0 0.09 0 "s" 0 0 1 0
3385 "u" 0 0 0.26 0 "s" 0 0 1 0
3386 "u" 0 0 0.26 0 "s" 0 0 1 0
3387 "u" 0 0 0.09 0 "s" 0 0 1 0
3388 "u" 0 0 0.02 0 "s" 0 0 1 0
3389 "u" 0 0 0.02 0 "s" 0 0 1 0
3390 "u" 0 0 0.02 0 "s" 0 0 1 0
3391 "u" 0 0 0.27 0 "s" 0 0 1 0
3392 "u" 0 0 0.27 0 "s" 0 0 1 0
3393 "u" 0 0 0.27 0 "s" 0 0 1 0
3394 "u" 0 0 0.42 0 "s" 0 0 1 0
3395 "u" 0 0 0.78 0 "s" 0 0 1 0
3396 "u" 0 0 0.49 0 "s" 0 0 1 0
3397 "u" 0 0 0.49 0 "s" 0 0 1 0
3398 "u" 0 0 0.14 0 "s" 0 0 1 0
3399 "u" 0 0 0.14 0 "s" 0 0 1 0
3400 "u" 0 0 0 0 "s" 0 0 1 0
3401 "u" 0 0 0 0 "s" 0 0 1 0
3402 "u" 0 0 0 0 "s" 0 0 1 0
3403 "u" 0 0 0.05 0 "s" 0 0 1 0
3404 "u" 0 0 0.08 0 "s" 0 0 1 0
3405 "u" 0 0 0.07 0 "s" 0 0 1 0
3406 "u" 0 0 0.07 0 "s" 0 0 1 0
3407 "u" 0 0 0.01 0 "s" 0 0 1 0
3408 "u" 0 0 0.37 0 "s" 0 0 1 0
3409 "u" 0 0 0.37 0 "s" 0 0 1 0
3410 "u" 0 0 0.37 0 "s" 0 0 1 0
3411 "u" 0 0 0.37 0 "s" 0 0 1 0
3412 "u" 0 0 0.28 0 "s" 0 0 1 0
3413 "u" 0 0 0.28 0 "s" 0 0 1 0
3414 "u" 0 0 0.28 0 "s" 0 0 1 0
3415 "u" 0 0 0.24 0 "s" 0 0 1 0
3416 "u" 0 0 0.24 0 "s" 0 0 1 0
3417 "u" 0 0 0.12 0 "s" 0 0 1 0
3418 "u" 0 0 0.12 0 "s" 0 0 1 0
3419 "u" 0 0 0.17 0 "s" 0 0 1 0
3420 "u" 0 0 0.17 0 "s" 0 0 1 0
3421 "u" 0 0 0.76 0 "s" 0 0 1 0
3422 "u" 0 0 0.51 0 "s" 0 0 1 0
3423 "u" 0 0 0.32 0 "s" 0 0 1 0
3424 "u" 0 0 0.32 0 "s" 0 0 1 0
3425 "u" 0 0 0.32 0 "s" 0 0 1 0
3426 "u" 0 0 0.19 0 "s" 0 0 1 0
3427 "u" 0 0 0.06 0 "s" 0 0 1 0
3428 "u" 0 0 0.4 0 "s" 0 0 1 0
3429 "u" 0 0 0.2 0 "s" 0 0 1 0
3430 "u" 0 0 0.04 0 "s" 0 0 1 0
3431 "u" 0 0 0.04 0 "s" 0 0 1 0
3432 "u" 0 1 0.35 0 "s" 0 0 1 0
3433 "u" 0 1 0.35 0 "s" 0 0 1 0
3434 "u" 0 1 0.35 0 "s" 0 0 1 0
3435 "u" 0 1 0.35 0 "s" 0 0 1 0
3436 "u" 0 1 0.35 0 "s" 0 0 1 0
3437 "u" 0 1 0.35 0 "s" 0 0 1 0
3438 "u" 0 0 0.38 0 "s" 0 0 1 0
3439 "u" 0 0 0.38 0 "s" 0 0 1 0
3440 "u" 0 0 0.13 0 "s" 0 0 1 0
3441 "u" 0 0 0.09 0 "s" 0 0 1 0
3442 "u" 0 0 0.09 0 "s" 0 0 1 0
3443 "u" 0 0 0.09 0 "s" 0 0 1 0
3444 "u" 0 0 0.5 0 "s" 0 0 1 0
3445 "u" 0 0 0.09 0 "s" 0 0 1 0
3446 "u" 0 0 0.5 0 "s" 0 0 1 0
3447 "u" 0 0 0.38 0 "s" 0 0 1 0
3448 "u" 0 0 0.38 0 "s" 0 0 1 0
3449 "u" 0 0 0.13 0 "s" 0 0 1 0
3450 "u" 0 0 0.13 0 "s" 0 0 1 0
3451 "u" 0 0 0.19 0 "s" 0 0 1 0
3452 "u" 0 0 0.35 0 "s" 0 0 1 0
3453 "u" 0 0 0.35 0 "s" 0 0 1 0
3454 "u" 0 0 0.24 0 "s" 0 0 1 0
3455 "u" 0 0 0.1 0 "s" 0 0 1 0
3456 "u" 0 0 0.13 0 "s" 0 0 1 0
3457 "u" 0 0 0.13 0 "s" 0 0 1 0
3458 "u" 0 0 0.13 0 "s" 0 0 1 0
3459 "u" 0 0 0.2 0 "s" 0 0 1 0
3460 "u" 0 0 0.2 0 "s" 0 0 1 0
3461 "u" 0 0 0.18 0 "s" 0 0 1 0
3462 "u" 0 0 0.33 0 "s" 0 0 1 0
3463 "u" 0 0 0.1 0 "s" 0 0 1 0
3464 "u" 0 0 0.03 0 "s" 0 0 1 0
3465 "u" 0 0 0.03 0 "s" 0 0 1 0
3466 "u" 0 0 0 0 "s" 0 0 1 0
3467 "u" 0 0 0 0 "s" 0 0 1 0
3468 "u" 0 0 0 0 "s" 0 0 1 0
3469 "u" 0 0 0.49 0 "s" 0 0 1 0
3470 "u" 0 0 0.17 0 "s" 0 0 1 0
3471 "u" 0 0 0.17 0 "s" 0 0 1 0
3472 "u" 0 0 0.19 0 "s" 0 0 1 0
3473 "u" 0 0 0.19 0 "s" 0 0 1 0
3474 "u" 0 0 0.45 0 "s" 0 0 1 0
3475 "u" 0 0 0.45 0 "s" 0 0 1 0
3476 "u" 0 0 0.66 0 "s" 0 0 1 0
3477 "u" 0 0 0.66 0 "s" 0 0 1 0
3478 "u" 0 0 0.77 0 "s" 0 0 1 0
3479 "u" 0 0 0.99 0 "s" 0 0 1 0
3480 "u" 0 0 0.5 0 "s" 0 0 1 0
3481 "u" 0 0 0.37 0 "s" 0 0 1 0
3482 "u" 0 0 0.24 0 "s" 0 0 1 0
3483 "u" 0 0 0.24 0 "s" 0 0 1 0
3484 "u" 0 1 0.38 0 "s" 0 0 1 0
3485 "u" 0 1 0.38 0 "s" 0 0 1 0
3486 "u" 0 0 0.23 0 "s" 0 0 1 0
3487 "u" 0 0 0.32 0 "s" 0 0 1 0
3488 "u" 0 0 0.18 0 "s" 0 0 1 0
3489 "u" 0 0 0.18 0 "s" 0 0 1 0
3490 "u" 0 0 0.32 0 "s" 0 0 1 0
3491 "u" 0 0 0.21 0 "s" 0 0 1 0
3492 "u" 0 0 0.07 0 "s" 0 0 1 0
3493 "u" 0 0 0.24 0 "s" 0 0 1 0
3494 "u" 0 0 0.24 0 "s" 0 0 1 0
3495 "u" 0 0 0.24 0 "s" 0 0 1 0
3496 "u" 0 0 0.24 0 "s" 0 0 1 0
3497 "u" 0 0 0.38 0 "s" 0 0 1 0
3498 "u" 0 0 0.38 0 "s" 0 0 1 0
3499 "u" 0 0 0.2 0 "s" 0 0 1 0
3500 "x" 0 0 0.13 0 "s" 0 0 1 0
3501 "x" 0 0 0 0 "s" 0 0 1 0
3502 "x" 0 0 0 0 "s" 0 0 1 0
3503 "x" 0 0 0 0 "s" 0 0 1 0
3504 "x" 0 0 0 0 "s" 0 0 1 0
3505 "x" 0 0 0.04 0 "s" 0 0 1 0
3506 "x" 0 0 0.14 0 "s" 0 0 1 0
3507 "x" 0 0 0.08 0 "s" 0 0 1 0
3508 "x" 0 0 0 0 "s" 0 0 1 0
3509 "x" 0 0 0.01 0 "s" 0 0 1 0
3510 "x" 0 0 0 0 "s" 0 0 1 0
3511 "x" 0 0 0 0 "s" 0 0 1 0
3512 "x" 0 0 0 0 "s" 0 0 1 0
3513 "x" 0 0 0.18 0 "s" 0 0 1 0
3514 "x" 0 0 0 0 "s" 0 0 1 0
3515 "x" 0 0 0 0 "s" 0 0 1 0
3516 "x" 0 0 0.11 0 "s" 0 0 1 0
3517 "x" 0 0 0.01 0 "s" 0 0 1 0
3518 "x" 0 0 0 0 "s" 0 0 1 0
3519 "x" 0 0 0.1 0 "s" 0 0 1 0
3520 "x" 0 0 0 0 "s" 0 0 1 0
3521 "x" 0 0 0.01 0 "s" 0 0 1 0
3522 "x" 0 0 0 0 "s" 0 0 1 0
3523 "x" 0 0 0 0 "s" 0 0 1 0
3524 "x" 0 0 0 0 "s" 0 0 1 0
3525 "x" 0 0 0 0 "s" 0 0 1 0
3526 "x" 0 0 0 0 "s" 0 0 1 0
3527 "x" 0 0 0 0 "s" 0 0 1 0
3528 "x" 0 0 0 0 "s" 0 0 1 0
3529 "x" 0 0 0 0 "s" 0 0 1 0
3530 "x" 0 0 0 0 "s" 0 0 1 0
3531 "x" 0 0 0 0 "s" 0 0 1 0
3532 "x" 0 0 0 0 "s" 0 0 1 0
3533 "x" 0 0 0 0 "s" 0 0 1 0
3534 "x" 0 0 0 0 "s" 0 0 1 0
3535 "x" 0 0 0 0 "s" 0 0 1 0
3536 "x" 0 0 0 0 "s" 0 0 1 0
3537 "x" 0 0 0 0 "s" 0 0 1 0
3538 "x" 0 0 0.04 0 "s" 0 0 1 0
3539 "x" 0 0 0.11 0 "s" 0 0 1 0
3540 "x" 0 0 0.11 0 "s" 0 0 1 0
3541 "x" 0 0 0.08 0 "s" 0 0 1 0
3542 "x" 0 0 0.06 0 "s" 0 0 1 0
3543 "x" 0 0 0.09 0 "s" 0 0 1 0
3544 "x" 0 0 0.08 0 "s" 0 0 1 0
3545 "x" 0 0 0 0 "s" 0 0 1 0
3546 "x" 0 0 0.09 0 "s" 0 0 1 0
3547 "x" 0 0 0.05 0 "s" 0 0 1 0
3548 "x" 0 0 0 0 "s" 0 0 1 0
3549 "x" 0 0 0 0 "s" 0 0 1 0
3550 "x" 0 0 0.05 0 "s" 0 0 1 0
3551 "x" 0 0 0.11 0 "s" 0 0 1 0
3552 "x" 0 0 0.12 0 "s" 0 0 1 0
3553 "x" 0 0 0.07 0 "s" 0 0 1 0
3554 "x" 0 0 0.29 0 "s" 0 0 1 0
3555 "x" 0 0 0.27 0 "s" 0 0 1 0
3556 "x" 0 0 0 0 "s" 0 0 1 0
3557 "x" 0 0 0 0 "s" 0 0 1 0
3558 "x" 0 0 0 0 "s" 0 0 1 0
3559 "x" 0 0 0.13 0 "s" 0 0 1 0
3560 "x" 0 0 0.13 0 "s" 0 0 1 0
3561 "x" 0 0 0.02 0 "s" 0 0 1 0
3562 "x" 0 0 0 0 "s" 0 0 1 0
3563 "x" 0 0 0.01 0 "s" 0 0 1 0
3564 "x" 0 0 0.03 0 "s" 0 0 1 0
3565 "x" 0 0 0 0 "s" 0 0 1 0
3566 "x" 0 0 0.07 0 "s" 0 0 1 0
3567 "x" 0 0 0.02 0 "s" 0 0 1 0
3568 "x" 0 0 0 0 "s" 0 0 1 0
3569 "x" 0 0 0.06 0 "s" 0 0 1 0
3570 "x" 0 0 0 0 "s" 0 0 1 0
3571 "x" 0 0 0.04 0 "s" 0 0 1 0
3572 "x" 0 0 0.01 0 "s" 0 0 1 0
3573 "x" 0 0 0.01 0 "s" 0 0 1 0
3574 "x" 0 0 0.03 0 "s" 0 0 1 0
3575 "x" 0 0 0.07 0 "s" 0 0 1 0
3576 "x" 0 0 0 0 "s" 0 0 1 0
3577 "x" 0 0 0 0 "s" 0 0 1 0
3578 "x" 0 0 0 0 "s" 0 0 1 0
3579 "x" 0 0 0 0 "s" 0 0 1 0
3580 "x" 0 0 0.02 0 "s" 0 0 1 0
3581 "x" 0 0 0.08 0 "s" 0 0 1 0
3582 "x" 0 0 0 0 "s" 0 0 1 0
3583 "x" 0 0 0 0 "s" 0 0 1 0
3584 "x" 0 0 0.35 0 "s" 0 0 1 0
3585 "x" 0 0 0 0 "s" 0 0 1 0
3586 "x" 0 0 0 0 "s" 0 0 1 0
3587 "x" 0 0 0.03 0 "s" 0 0 1 0
3588 "x" 0 0 0 0 "s" 0 0 1 0
3589 "x" 0 0 0.03 0 "s" 0 0 1 0
3590 "x" 0 0 0 0 "s" 0 0 1 0
3591 "x" 0 0 0 0 "s" 0 0 1 0
3592 "x" 0 0 0.07 0 "s" 0 0 1 0
3593 "x" 0 0 0.11 0 "s" 0 0 1 0
3594 "x" 0 0 0 0 "s" 0 0 1 0
3595 "x" 0 0 0.02 0 "s" 0 0 1 0
3596 "x" 0 0 0 0 "s" 0 0 1 0
3597 "x" 0 0 0.21 0 "s" 0 0 1 0
3598 "x" 0 0 0.05 0 "s" 0 0 1 0
3599 "x" 0 0 0.16 0 "s" 0 0 1 0
3600 "x" 0 0 0 0 "s" 0 0 1 0
3601 "x" 0 0 0 0 "s" 0 0 1 0
3602 "x" 0 0 0 0 "s" 0 0 1 0
3603 "x" 0 0 0 0 "s" 0 0 1 0
3604 "x" 0 0 0.02 0 "s" 0 0 1 0
3605 "x" 0 0 0 0 "s" 0 0 1 0
3606 "x" 0 0 0 0 "s" 0 0 1 0
3607 "x" 0 0 0.01 0 "s" 0 0 1 0
3608 "x" 0 0 0.12 0 "s" 0 0 1 0
3609 "x" 0 0 0 0 "s" 0 0 1 0
3610 "x" 0 0 0 0 "s" 0 0 1 0
3611 "x" 0 0 0 0 "s" 0 0 1 0
3612 "x" 0 0 0 0 "s" 0 0 1 0
3613 "x" 0 0 0 0 "s" 0 0 1 0
3614 "x" 0 0 0 0 "s" 0 0 1 0
3615 "x" 0 0 0 0 "s" 0 0 1 0
3616 "x" 0 0 0.31 0 "s" 0 0 1 0
3617 "x" 0 0 0.07 0 "s" 0 0 1 0
3618 "x" 0 0 0 0 "s" 0 0 1 0
3619 "x" 0 0 0.05 0 "s" 0 0 1 0
3620 "x" 0 0 0 0 "s" 0 0 1 0
3621 "x" 0 0 0 0 "s" 0 0 1 0
3622 "x" 0 0 0 0 "s" 0 0 1 0
3623 "x" 0 0 0.01 0 "s" 0 0 1 0
3624 "x" 0 0 0.01 0 "s" 0 0 1 0
3625 "x" 0 0 0 0 "s" 0 0 1 0
3626 "x" 0 0 0 0 "s" 0 0 1 0
3627 "x" 0 0 0 0 "s" 0 0 1 0
3628 "x" 0 0 0 0 "s" 0 0 1 0
3629 "x" 0 0 0 0 "s" 0 0 1 0
3630 "x" 0 0 0 0 "s" 0 0 1 0
3631 "x" 0 0 0 0 "s" 0 0 1 0
3632 "x" 0 0 0.21 0 "s" 0 0 1 0
3633 "x" 0 0 0 0 "s" 0 0 1 0
3634 "x" 0 0 0 0 "s" 0 0 1 0
3635 "x" 0 0 0 0 "s" 0 0 1 0
3636 "x" 0 0 0.01 0 "s" 0 0 1 0
3637 "x" 0 0 0.17 0 "s" 0 0 1 0
3638 "x" 0 0 0.28 0 "s" 0 0 1 0
3639 "x" 0 0 0 0 "s" 0 0 1 0
3640 "x" 0 0 0 0 "s" 0 0 1 0
3641 "x" 0 0 0 0 "s" 0 0 1 0
3642 "x" 0 0 0 0 "s" 0 0 1 0
3643 "x" 0 0 0.02 0 "s" 0 0 1 0
3644 "x" 0 0 0 0 "s" 0 0 1 0
3645 "x" 0 0 0 0 "s" 0 0 1 0
3646 "x" 0 0 0.04 0 "s" 0 0 1 0
3647 "x" 0 0 0 0 "s" 0 0 1 0
3648 "x" 0 0 0 0 "s" 0 0 1 0
3649 "x" 0 0 0 0 "s" 0 0 1 0
3650 "x" 0 0 0 0 "s" 0 0 1 0
3651 "x" 0 0 0.11 0 "s" 0 0 1 0
3652 "x" 0 0 0.01 0 "s" 0 0 1 0
3653 "x" 0 0 0 0 "s" 0 0 1 0
3654 "x" 0 0 0 0 "s" 0 0 1 0
3655 "x" 0 0 0 0 "s" 0 0 1 0
3656 "x" 0 0 0 0 "s" 0 0 1 0
3657 "x" 0 0 0.12 0 "s" 0 0 1 0
3658 "x" 0 0 0 0 "s" 0 0 1 0
3659 "x" 0 0 0 0 "s" 0 0 1 0
3660 "x" 0 0 0 0 "s" 0 0 1 0
3661 "x" 0 0 0 0 "s" 0 0 1 0
3662 "x" 0 0 0.03 0 "s" 0 0 1 0
3663 "x" 0 0 0 0 "s" 0 0 1 0
3664 "x" 0 0 0 0 "s" 0 0 1 0
3665 "x" 0 0 0.01 0 "s" 0 0 1 0
3666 "x" 0 0 0 0 "s" 0 0 1 0
3667 "x" 0 0 0.18 0 "s" 0 0 1 0
3668 "x" 0 0 0 0 "s" 0 0 1 0
3669 "x" 0 0 0.02 0 "s" 0 0 1 0
3670 "x" 0 0 0.07 0 "s" 0 0 1 0
3671 "x" 0 0 0 0 "s" 0 0 1 0
3672 "x" 0 0 0 0 "s" 0 0 1 0
3673 "x" 0 0 0.01 0 "s" 0 0 1 0
3674 "x" 0 0 0 0 "s" 0 0 1 0
3675 "x" 0 0 0 0 "s" 0 0 1 0
3676 "x" 0 0 0 0 "s" 0 0 1 0
3677 "x" 0 0 0 0 "s" 0 0 1 0
3678 "x" 0 0 0.03 0 "s" 0 0 1 0
3679 "x" 0 0 0 0 "s" 0 0 1 0
3680 "x" 0 0 0.01 0 "s" 0 0 1 0
3681 "x" 0 0 0.23 0 "s" 0 0 1 0
3682 "x" 0 0 0.06 0 "s" 0 0 1 0
3683 "x" 0 0 0 0 "s" 0 0 1 0
3684 "x" 0 0 0.03 0 "s" 0 0 1 0
3685 "x" 0 0 0.07 0 "s" 0 0 1 0
3686 "x" 0 0 0 0 "s" 0 0 1 0
3687 "x" 0 0 0.07 0 "s" 0 0 1 0
3688 "x" 0 0 0 0 "s" 0 0 1 0
3689 "x" 0 0 0.21 0 "s" 0 0 1 0
3690 "x" 0 0 0.07 0 "s" 0 0 1 0
3691 "x" 0 0 0 0 "s" 0 0 1 0
3692 "x" 0 0 0 0 "s" 0 0 1 0
3693 "x" 0 0 0.1 0 "s" 0 0 1 0
3694 "x" 0 0 0.02 0 "s" 0 0 1 0
3695 "x" 0 0 0 0 "s" 0 0 1 0
3696 "x" 0 0 0.13 0 "s" 0 0 1 0
3697 "x" 0 0 0.1 0 "s" 0 0 1 0
3698 "x" 0 0 0 0 "s" 0 0 1 0
3699 "x" 0 0 0.06 0 "s" 0 0 1 0
3700 "x" 0 0 0 0 "s" 0 0 1 0
3701 "x" 0 0 0.16 0 "s" 0 0 1 0
3702 "x" 0 0 0 0 "s" 0 0 1 0
3703 "x" 0 0 0 0 "s" 0 0 1 0
3704 "x" 0 0 0 0 "s" 0 0 1 0
3705 "x" 0 0 0 0 "s" 0 0 1 0
3706 "x" 0 0 0.15 0 "s" 0 0 1 0
3707 "x" 0 0 0.07 0 "s" 0 0 1 0
3708 "x" 0 0 0 0 "s" 0 0 1 0
3709 "x" 0 0 0.12 0 "s" 0 0 1 0
3710 "x" 0 0 0 0 "s" 0 0 1 0
3711 "x" 0 0 0 0 "s" 0 0 1 0
3712 "x" 0 0 0 0 "s" 0 0 1 0
3713 "x" 0 0 0 0 "s" 0 0 1 0
3714 "x" 0 0 0 0 "s" 0 0 1 0
3715 "x" 0 0 0.02 0 "s" 0 0 1 0
3716 "x" 0 0 0 0 "s" 0 0 1 0
3717 "x" 0 0 0 0 "s" 0 0 1 0
3718 "x" 0 0 0 0 "s" 0 0 1 0
3719 "x" 0 0 0 0 "s" 0 0 1 0
3720 "x" 0 0 0.03 0 "s" 0 0 1 0
3721 "x" 0 0 0 0 "s" 0 0 1 0
3722 "x" 0 0 0.04 0 "s" 0 0 1 0
3723 "x" 0 0 0 0 "s" 0 0 1 0
3724 "x" 0 0 0 0 "s" 0 0 1 0
3725 "x" 0 0 0.04 0 "s" 0 0 1 0
3726 "x" 0 0 0 0 "s" 0 0 1 0
3727 "x" 0 0 0.23 0 "s" 0 0 1 0
3728 "x" 0 0 0 0 "s" 0 0 1 0
3729 "x" 0 0 0.07 0 "s" 0 0 1 0
3730 "x" 0 0 0 0 "s" 0 0 1 0
3731 "x" 0 0 0 0 "s" 0 0 1 0
3732 "x" 0 0 0.02 0 "s" 0 0 1 0
3733 "x" 0 0 0.01 0 "s" 0 0 1 0
3734 "x" 0 0 0 0 "s" 0 0 1 0
3735 "x" 0 0 0 0 "s" 0 0 1 0
3736 "x" 0 0 0 0 "s" 0 0 1 0
3737 "x" 0 0 0 0 "s" 0 0 1 0
3738 "x" 0 0 0 0 "s" 0 0 1 0
3739 "x" 0 0 0 0 "s" 0 0 1 0
3740 "x" 0 0 0 0 "s" 0 0 1 0
3741 "x" 0 0 0 0 "s" 0 0 1 0
3742 "x" 0 0 0.08 0 "s" 0 0 1 0
3743 "x" 0 0 0 0 "s" 0 0 1 0
3744 "x" 0 0 0 0 "s" 0 0 1 0
3745 "x" 0 0 0 0 "s" 0 0 1 0
3746 "x" 0 0 0 0 "s" 0 0 1 0
3747 "x" 0 0 0.07 0 "s" 0 0 1 0
3748 "x" 0 0 0.04 0 "s" 0 0 1 0
3749 "x" 0 0 0.03 0 "s" 0 0 1 0
3750 "x" 0 0 0 0 "s" 0 0 1 0
3751 "x" 0 0 0 0 "s" 0 0 1 0
3752 "x" 0 0 0 0 "s" 0 0 1 0
3753 "x" 0 0 0 0 "s" 0 0 1 0
3754 "x" 0 0 0.16 0 "s" 0 0 1 0
3755 "x" 0 0 0.1 0 "s" 0 0 1 0
3756 "x" 0 0 0 0 "s" 0 0 1 0
3757 "x" 0 0 0 0 "s" 0 0 1 0
3758 "x" 0 0 0.03 0 "s" 0 0 1 0
3759 "x" 0 0 0 0 "s" 0 0 1 0
3760 "u" 0 0 0.25 0 "s" 0 0 1 0
3761 "u" 0 1 0.38 0 "s" 0 0 1 0
3762 "u" 0 1 0.38 0 "s" 0 0 1 0
3763 "u" 0 1 0.38 0 "s" 0 0 1 0
3764 "u" 0 1 0.38 0 "s" 0 0 1 0
3765 "u" 0 0 0.45 0 "s" 0 0 1 0
3766 "u" 0 0 0.45 0 "s" 0 0 1 0
3767 "u" 0 0 0.45 0 "s" 0 0 1 0
3768 "u" 0 0 0.45 0 "s" 0 0 1 0
3769 "u" 0 0 0.52 0 "s" 0 0 1 0
3770 "u" 0 0 0.56 0 "s" 0 0 1 0
3771 "u" 0 0 0.81 0 "s" 0 0 1 0
3772 "u" 0 0 0.54 0 "s" 0 0 1 0
3773 "u" 0 0 0.54 0 "s" 0 0 1 0
3774 "u" 0 0 0.19 0 "s" 0 0 1 0
3775 "u" 0 0 0.3 0 "s" 0 0 1 0
3776 "u" 0 0 0.3 0 "s" 0 0 1 0
3777 "u" 0 0 0.13 0 "s" 0 0 1 0
3778 "u" 0 0 0.13 0 "s" 0 0 1 0
3779 "u" 0 0 0.13 0 "s" 0 0 1 0
3780 "u" 0 0 0.21 0 "s" 0 0 1 0
3781 "u" 0 0 0.21 0 "s" 0 0 1 0
3782 "u" 0 0 0.21 0 "s" 0 0 1 0
3783 "u" 0 0 0.21 0 "s" 0 0 1 0
3784 "u" 0 0 0.21 0 "s" 0 0 1 0
3785 "u" 0 0 0.21 0 "s" 0 0 1 0
3786 "u" 0 0 0.21 0 "s" 0 0 1 0
3787 "u" 0 0 0.16 0 "s" 0 0 1 0
3788 "u" 0 0 0.16 0 "s" 0 0 1 0
3789 "u" 0 0 0.11 0 "s" 0 0 1 0
3790 "u" 0 0 0.67 0 "s" 0 0 1 0
3791 "u" 0 0 0.32 0 "s" 0 0 1 0
3792 "u" 0 0 0.57 0 "s" 0 0 1 0
3793 "u" 0 0 0.28 0 "s" 0 0 1 0
3794 "u" 0 0 0.33 0 "s" 0 0 1 0
3795 "u" 0 0 0.17 0 "s" 0 0 1 0
3796 "u" 0 0 0.25 0 "s" 0 0 1 0
3797 "u" 0 0 0.25 0 "s" 0 0 1 0
3798 "u" 0 0 0.55 0 "s" 0 0 1 0
3799 "u" 0 0 0.24 0 "s" 0 0 1 0
3800 "u" 0 0 0.24 0 "s" 0 0 1 0
3801 "u" 0 0 0.11 0 "s" 0 0 1 0
3802 "u" 0 0 0.08 0 "s" 0 0 1 0
3803 "u" 0 0 0.31 0 "s" 0 0 1 0
3804 "u" 0 0 0.31 0 "s" 0 0 1 0
3805 "u" 0 0 0.05 0 "s" 0 0 1 0
3806 "u" 0 0 0.05 0 "s" 0 0 1 0
3807 "u" 0 0 0.05 0 "s" 0 0 1 0
3808 "u" 0 0 0.16 0 "s" 0 0 1 0
3809 "u" 0 0 0.16 0 "s" 0 0 1 0
3810 "u" 0 0 0.03 0 "s" 0 0 1 0
3811 "u" 0 0 0.1 0 "s" 0 0 1 0
3812 "u" 0 0 0.1 0 "s" 0 0 1 0
3813 "u" 0 0 0.28 0 "s" 0 0 1 0
3814 "u" 0 0 0.28 0 "s" 0 0 1 0
3815 "u" 0 0 0.28 0 "s" 0 0 1 0
3816 "u" 0 0 0.28 0 "s" 0 0 1 0
3817 "u" 0 0 0.17 0 "s" 0 0 1 0
3818 "u" 0 0 0.09 0 "s" 0 0 1 0
3819 "u" 0 0 0.25 0 "s" 0 0 1 0
3820 "u" 0 0 0.19 0 "s" 0 0 1 0
3821 "u" 0 0 0 0 "s" 0 0 1 0
3822 "u" 0 0 0 0 "s" 0 0 1 0
3823 "u" 0 0 0 0 "s" 0 0 1 0
3824 "u" 0 0 0.19 0 "s" 0 0 1 0
3825 "u" 0 0 0.19 0 "s" 0 0 1 0
3826 "u" 0 0 0.21 0 "s" 0 0 1 0
3827 "u" 0 0 0.21 0 "s" 0 0 1 0
3828 "u" 0 0 0.35 0 "s" 0 0 1 0
3829 "u" 0 0 0.21 0 "s" 0 0 1 0
3830 "u" 0 0 0.14 0 "s" 0 0 1 0
3831 "u" 0 0 0.09 0 "s" 0 0 1 0
3832 "u" 0 0 0.09 0 "s" 0 0 1 0
3833 "u" 0 0 0.28 0 "s" 0 0 1 0
3834 "u" 0 0 0.18 0 "s" 0 0 1 0
3835 "u" 0 0 0.18 0 "s" 0 0 1 0
3836 "u" 0 0 0.29 0 "s" 0 0 1 0
3837 "u" 0 0 0.01 0 "s" 0 0 1 0
3838 "u" 0 0 0.04 0 "s" 0 0 1 0
3839 "u" 0 0 0.08 0 "s" 0 0 1 0
3840 "u" 0 0 0.04 0 "s" 0 0 1 0
3841 "u" 0 0 0.08 0 "s" 0 0 1 0
3842 "u" 0 0 0.04 0 "s" 0 0 1 0
3843 "u" 0 0 0.08 0 "s" 0 0 1 0
3844 "u" 0 0 0.12 0 "s" 0 0 1 0
3845 "u" 0 0 0.02 0 "s" 0 0 1 0
3846 "u" 0 0 0.48 0 "s" 0 0 1 0
3847 "u" 0 0 0.21 0 "s" 0 0 1 0
3848 "u" 0 0 0.21 0 "s" 0 0 1 0
3849 "u" 0 0 0.11 0 "s" 0 0 1 0
3850 "u" 0 0 0.06 0 "s" 0 0 1 0
3851 "u" 0 0 0.41 0 "s" 0 0 1 0
3852 "u" 0 0 0.12 0 "s" 0 0 1 0
3853 "u" 0 0 0.12 0 "s" 0 0 1 0
3854 "u" 0 0 0.2 0 "s" 0 0 1 0
3855 "u" 0 0 0.2 0 "s" 0 0 1 0
3856 "u" 0 0 0.21 0 "s" 0 0 1 0
3857 "u" 0 0 0.21 0 "s" 0 0 1 0
3858 "u" 0 0 0.21 0 "s" 0 0 1 0
